date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
07:46:47	28372/28372	U-----	200	untouched ('')	application/javascript	date:Sat,%2025%20Jul%202020%2004:47:29%20GMT	https://newcrestmining.ltd/js/extensions/revolution.extension.slideanims.min.js	C:/My%20Web%20Sites/newcrest/newcrestmining.ltd/js/extensions/revolution.extension.slideanims.min.js	(from https://newcrestmining.ltd/)
07:46:47	23835/23835	U-----	200	untouched ('')	application/javascript	date:Sat,%2025%20Jul%202020%2004:47:29%20GMT	https://newcrestmining.ltd/js/extensions/revolution.extension.video.min.js	C:/My%20Web%20Sites/newcrest/newcrestmining.ltd/js/extensions/revolution.extension.video.min.js	(from https://newcrestmining.ltd/)
07:46:48	14891/14891	U-----	200	untouched ('')	application/javascript	date:Sat,%2025%20Jul%202020%2004:47:29%20GMT	https://newcrestmining.ltd/js/theme.js	C:/My%20Web%20Sites/newcrest/newcrestmining.ltd/js/theme.js	(from https://newcrestmining.ltd/)
07:47:03	21039/21039	U-----	200	untouched ('')	application/javascript	etag:W/%225f741f43-522f%22	https://www.smartsuppchat.com/loader.js?	C:/My%20Web%20Sites/newcrest/www.smartsuppchat.com/loaderd41d.js	(from https://newcrestmining.ltd/)
07:47:18	346/346	U-----	200	untouched ('OK')	text/html	date:Sat,%2025%20Jul%202020%2004:47:29%20GMT	https://newcrestmining.ltd/widgets.bitcoin.com/widget.html	C:/My%20Web%20Sites/newcrest/newcrestmining.ltd/widgets.bitcoin.com/widget.html	(from https://newcrestmining.ltd/)
07:47:19	20127/20127	U-----	200	untouched ('')	application/vnd.ms-fontobject	date:Sat,%2025%20Jul%202020%2004:47:29%20GMT	https://newcrestmining.ltd/fonts/glyphicons-halflings-regular.eot	C:/My%20Web%20Sites/newcrest/newcrestmining.ltd/fonts/glyphicons-halflings-regular.eot	(from https://newcrestmining.ltd/css/bootstrap.min.css)
07:47:19	20127/20127	U-----	200	untouched ('')	application/vnd.ms-fontobject	date:Sat,%2025%20Jul%202020%2004:47:29%20GMT	https://newcrestmining.ltd/fonts/glyphicons-halflings-regulard41dd41d.eot	C:/My%20Web%20Sites/newcrest/newcrestmining.ltd/fonts/glyphicons-halflings-regulard41dd41d.eot	(from https://newcrestmining.ltd/css/bootstrap.min.css)
07:47:34	18028/18028	U-----	200	untouched ('OK')	text/html	date:Sat,%2025%20Jul%202020%2004:47:29%20GMT	https://newcrestmining.ltd/fonts/glyphicons-halflings-regular.html	C:/My%20Web%20Sites/newcrest/newcrestmining.ltd/fonts/glyphicons-halflings-regular.html	(from https://newcrestmining.ltd/css/bootstrap.min.css)
07:47:50	23424/23424	U-----	200	untouched ('')	font/woff	date:Sat,%2025%20Jul%202020%2004:47:29%20GMT	https://newcrestmining.ltd/fonts/glyphicons-halflings-regular.woff	C:/My%20Web%20Sites/newcrest/newcrestmining.ltd/fonts/glyphicons-halflings-regular.woff	(from https://newcrestmining.ltd/css/bootstrap.min.css)
07:47:51	45404/45404	U-----	200	untouched ('')	font/ttf	date:Sat,%2025%20Jul%202020%2004:47:29%20GMT	https://newcrestmining.ltd/fonts/glyphicons-halflings-regular.ttf	C:/My%20Web%20Sites/newcrest/newcrestmining.ltd/fonts/glyphicons-halflings-regular.ttf	(from https://newcrestmining.ltd/css/bootstrap.min.css)
